Address,Port,Address Type,Latency (ms),Latest fetch,Online since
212.178.135.62,8334,IPv4,50.125,1671571800,1667692800
212.178.135.62,8335,IPv4,48.47826086956522,1671496200,1669420800
212.178.135.62,8555,IPv4,49.857142857142854,1671572700,1670889600
212.178.135.62,9001,IPv4,50.149253731343286,1671503400,1665705600
212.185.86.84,8333,IPv4,64.60055096418733,1671495300,1639958400
212.186.199.76,8333,IPv4,493.7482014388489,1626908400,1613692800
212.187.3.31,8333,IPv4,23.46511627906977,1626909300,1622073600
212.19.14.26,8333,IPv4,141.54471544715446,1626845400,1614988800
212.202.23.226,8333,IPv4,18.0,1671503400,1671408000
212.220.216.61,8333,IPv4,101.51948051948052,1671572700,1662940800
212.227.211.87,8333,IPv4,28.148367952522253,1671572700,1639958400
212.227.253.11,8333,IPv4,10.125,1626846300,1618185600
212.227.39.1,8333,IPv4,10.989304812834225,1626909300,1609804800
212.227.9.136,8333,IPv4,76.1,1671496200,1669766400
212.239.148.188,8333,IPv4,35.833333333333336,1626820200,1624924800
212.241.70.213,8333,IPv4,26.451428571428572,1626846300,1610582400
212.25.15.128,8333,IPv4,12.41988950276243,1626909300,1610236800
212.252.22.133,8333,IPv4,43.21917808219178,1671572700,1639958400
212.34.225.118,8333,IPv4,78.37704918032787,1671503400,1649548800
212.40.79.80,8333,IPv4,30.0,1671504300,1671408000
212.41.9.30,8333,IPv4,48.083333333333336,1671495300,1670457600
212.51.129.168,8333,IPv4,10.340909090909092,1626909300,1622592000
212.51.132.176,8333,IPv4,13.508474576271187,1671496200,1640908800
212.51.132.226,8333,IPv4,10.061224489795919,1626821100,1622160000
212.51.136.103,8333,IPv4,908.1181818181818,1671504300,1639958400
212.51.136.189,8333,IPv4,125.28571428571429,1626845400,1625875200
212.51.136.50,8333,IPv4,11.565217391304348,1671489000,1665014400
212.51.136.62,8333,IPv4,11.785714285714286,1671504300,1670284800
212.51.138.46,8333,IPv4,13.0,1626845400,1626480000
212.51.140.155,8333,IPv4,11.149253731343284,1626845400,1620432000
212.51.144.42,8333,IPv4,11.765027322404372,1671495300,1639958400
212.51.146.55,8333,IPv4,20.857142857142858,1626845400,1626220800
212.51.146.9,8333,IPv4,10.827814569536423,1626909300,1613001600
212.51.146.92,8333,IPv4,10.8,1671496200,1671062400
212.51.154.45,8333,IPv4,11.0,1626846300,1625875200
212.51.156.149,8333,IPv4,19.857142857142858,1626846300,1624320000
212.64.198.41,8333,IPv4,46.990610328638496,1626820200,1598227200
212.67.229.85,8333,IPv4,32.5,1626846300,1625961600
212.69.60.77,8333,IPv4,26.569948186528496,1671504300,1654819200
212.71.238.8,8333,IPv4,20.0,1626822000,1625097600
212.71.253.35,8333,IPv4,22.125,1671505200,1670112000
212.73.150.21,8333,IPv4,46.06936416184971,1626845400,1595894400
212.8.248.120,8333,IPv4,14.855555555555556,1671504300,1640304000
212.8.248.27,8333,IPv4,17.34188034188034,1626821100,1616198400
212.8.249.146,8333,IPv4,13.0,1626909300,1625788800
212.8.250.141,8333,IPv4,17.488505747126435,1626909300,1595289600
212.81.208.102,8333,IPv4,40.75,1626908400,1623974400
212.83.82.230,8333,IPv4,25.0,1626845400,1625961600
212.86.32.106,8333,IPv4,16.954674220963174,1671488100,1639872000
212.87.162.20,8333,IPv4,47.0,1671571800,1671321600
212.89.173.216,8333,IPv4,53.089020771513354,1626909300,1595289600
212.9.185.194,8333,IPv4,38.56,1626820200,1595203200
212.90.58.56,8333,IPv4,4143.444444444444,1671496200,1668384000
212.90.58.56,8512,IPv4,42.27,1626820200,1617062400
212.91.163.140,8333,IPv4,43.182432432432435,1626820200,1611792000
212.96.34.143,8333,IPv4,35.51075268817204,1626821100,1610064000
212.99.226.35,9020,IPv4,16.134615384615383,1671496200,1639958400
213.0.69.76,8333,IPv4,47.40213523131673,1671504300,1646870400
213.10.100.182,8333,IPv4,42.74603174603175,1671495300,1654646400
213.108.170.1,8333,IPv4,135.0,1671572700,1671408000
213.109.162.199,8333,IPv4,3.0,1626846300,1625961600
213.111.76.216,8528,IPv4,38.377049180327866,1626846300,1615766400
213.123.60.59,8333,IPv4,28.916666666666668,1626820200,1625616000
213.125.67.108,8333,IPv4,29.668508287292816,1671495300,1639958400
213.127.189.18,8333,IPv4,26.552325581395348,1626845400,1610841600
213.133.108.178,8333,IPv4,1.0,1671504300,1660867200
213.136.78.113,8333,IPv4,14.8061797752809,1626821100,1595203200
213.136.78.176,8333,IPv4,14.47191011235955,1626908400,1610582400
213.136.80.134,8333,IPv4,14.75,1626846300,1607817600
213.136.83.223,8333,IPv4,13.748633879781421,1671503400,1650326400
213.136.84.154,8333,IPv4,16.742465753424657,1671495300,1639958400
213.136.86.122,8333,IPv4,11.002739726027396,1671571800,1639958400
213.136.87.165,8333,IPv4,294.51026392961876,1626821100,1595203200
213.141.154.201,8333,IPv4,64.24137931034483,1671495300,1658620800
213.142.166.32,8333,IPv4,26.908396946564885,1671571800,1660176000
213.144.147.16,8333,IPv4,21.147058823529413,1626846300,1620691200
213.152.106.56,8333,IPv4,11.848039215686274,1626846300,1608076800
213.153.41.213,8333,IPv4,22.166666666666668,1626909300,1626307200
213.155.3.216,8333,IPv4,42.84659090909091,1626846300,1595289600
213.159.198.45,8333,IPv4,71.85767790262172,1671496200,1648080000
213.159.199.54,8333,IPv4,62.707692307692305,1671571800,1665792000
213.159.204.3,62166,IPv4,59.24576271186441,1626820200,1615852800
213.168.190.59,8333,IPv4,14.424148606811146,1626909300,1595289600
213.169.186.41,8333,IPv4,21.125,1671496200,1670803200
213.173.93.228,8333,IPv4,29.806451612903224,1626845400,1623542400
213.174.156.71,8333,IPv4,96.60928961748634,1671496200,1639958400
213.174.156.72,8333,IPv4,96.73424657534247,1671495300,1639958400
213.174.156.73,8333,IPv4,90.73579545454545,1626846300,1595289600
213.183.46.51,8333,IPv4,12.31868131868132,1671505200,1639958400
213.184.244.24,8333,IPv4,37.58,1671571800,1653523200
213.189.185.198,8333,IPv4,807.5636363636364,1626845400,1605398400
213.190.213.219,8333,IPv4,82.0,1671488100,1670457600
213.192.32.124,8333,IPv4,998.2035398230089,1671504300,1660521600
213.193.113.18,8333,IPv4,54.776315789473685,1626846300,1619654400
213.193.113.21,8333,IPv4,35.136986301369866,1626846300,1619654400
213.193.113.22,8333,IPv4,115.89655172413794,1626821100,1621036800
213.193.113.23,8333,IPv4,1754.6666666666667,1626846300,1623024000
213.193.113.24,8333,IPv4,1437.7297297297298,1626845400,1623024000
213.193.83.251,8333,IPv4,20.726495726495727,1626846300,1595289600
213.194.164.180,8333,IPv4,56.285714285714285,1626846300,1625961600
213.194.169.103,8333,IPv4,58.40625,1671572700,1663200000
213.195.125.65,8333,IPv4,37.833333333333336,1626821100,1623196800
213.195.127.172,8333,IPv4,80.04651162790698,1626820200,1613865600
213.199.130.172,8333,IPv4,12.116279069767442,1626845400,1622505600
213.202.212.78,8333,IPv4,14.01685393258427,1626909300,1610496000
213.202.247.92,20008,IPv4,48.611111111111114,1626908400,1624924800
213.207.196.214,8333,IPv4,86.46060606060605,1671571800,1656979200
213.207.92.226,8333,IPv4,15.730337078651685,1626909300,1609372800
213.207.92.227,8333,IPv4,15.846153846153847,1626909300,1622678400
213.214.66.182,8333,IPv4,42.12396694214876,1671495300,1639958400
213.215.100.246,8333,IPv4,29.72300469483568,1671496200,1650412800
213.219.145.210,8333,IPv4,59.833333333333336,1626821100,1625011200
213.221.213.139,8333,IPv4,31.094117647058823,1671496200,1663718400
213.221.218.50,8333,IPv4,21.0625,1626908400,1624924800
213.226.123.76,8333,IPv4,43.92546583850932,1671496200,1657584000
213.239.194.152,8333,IPv4,1.0,1671571800,1641340800
213.239.196.9,8333,IPv4,5.038461538461538,1626846300,1595289600
213.239.201.46,8333,IPv4,1.3157894736842106,1626819300,1595203200
213.239.207.170,8333,IPv4,2.5037037037037035,1626908400,1614384000
213.239.208.9,8333,IPv4,1.0,1626820200,1595203200
213.239.211.6,8333,IPv4,2.179190751445087,1626822000,1595203200
213.239.212.30,8333,IPv4,3.0,1626845400,1608422400
213.239.214.66,8333,IPv4,2.968481375358166,1626845400,1595289600
213.239.214.70,8333,IPv4,3.2535211267605635,1626846300,1595289600
213.239.218.142,8333,IPv4,4.695402298850575,1626820200,1595203200
213.239.219.86,8333,IPv4,2.775,1671503400,1664409600
213.239.220.183,8333,IPv4,3.4710743801652892,1671496200,1639958400
213.239.232.113,8332,IPv4,2.6,1626845400,1625184000
213.249.134.92,8333,IPv4,29.29032258064516,1626908400,1623628800
213.250.21.112,8333,IPv4,21.32069970845481,1626909300,1595289600
213.3.24.104,8333,IPv4,91.66343042071198,1626821100,1595203200
213.3.25.204,8333,IPv4,27.313868613138688,1626846300,1602201600
213.32.25.91,8333,IPv4,13.728571428571428,1626909300,1620172800
213.34.58.50,8333,IPv4,20.741935483870968,1626845400,1623628800
213.46.94.14,8333,IPv4,23.0,1626846300,1626393600
213.47.114.114,8333,IPv4,29.670520231213874,1626821100,1595203200
213.47.64.105,8333,IPv4,60.66391184573003,1671495300,1639958400
213.54.240.120,8333,IPv4,21.363636363636363,1671503400,1670544000
213.61.243.42,8333,IPv4,9.214285714285714,1626846300,1625011200
213.80.102.61,8333,IPv4,33.0,1626908400,1626220800
213.81.203.66,8333,IPv4,27.5625,1626822000,1624665600
213.89.131.53,8333,IPv4,35.16504854368932,1626821100,1617235200
213.89.176.153,8333,IPv4,26.0,1626846300,1626393600
213.91.221.54,8333,IPv4,69.4,1626820200,1625616000
213.93.110.189,8333,IPv4,29.0,1626845400,1625616000
213.93.134.13,8333,IPv4,33.714285714285715,1626846300,1625097600
213.93.145.183,8333,IPv4,20.701449275362318,1626846300,1595289600
213.93.176.58,8333,IPv4,227.12048192771084,1626821100,1611532800
213.93.249.116,8333,IPv4,826.8636363636364,1626843600,1616371200
213.94.48.228,8333,IPv4,50.0,1626908400,1626739200
216.107.238.165,8333,IPv4,95.13888888888889,1626909300,1604188800
216.108.227.39,8333,IPv4,148.29906542056074,1626909300,1597968000
216.108.236.43,8333,IPv4,151.09604519774012,1671495300,1639958400
216.121.161.239,8333,IPv4,117.66666666666667,1671495300,1668988800
216.121.249.254,8333,IPv4,135.33333333333334,1671504300,1669766400
216.146.251.8,8333,IPv4,127.6980056980057,1626909300,1595289600
216.158.229.196,8333,IPv4,84.4,1626845400,1624665600
216.160.123.107,8333,IPv4,165.4,1626845400,1623888000
216.164.236.231,8333,IPv4,97.38461538461539,1671571800,1667692800
216.18.178.238,8333,IPv4,112.08,1626845400,1617753600
216.18.188.159,8333,IPv4,109.42896935933148,1671496200,1639958400
216.186.214.232,8333,IPv4,140.53125,1671503400,1661299200
216.186.250.53,8333,IPv4,130.93650793650792,1671496200,1666051200
216.188.233.105,8333,IPv4,149.33333333333334,1671496200,1667865600
216.196.209.21,8333,IPv4,104.0,1626820200,1625875200
216.226.128.189,8333,IPv4,122.36942675159236,1671496200,1657929600
216.232.216.51,8181,IPv4,159.0,1671572700,1670803200
216.232.223.30,8333,IPv4,169.850144092219,1626909300,1595289600
216.232.73.166,8333,IPv4,165.15217391304347,1671496200,1660608000
216.249.70.22,8333,IPv4,271.42424242424244,1626845400,1622419200
216.250.253.118,8333,IPv4,197.54545454545453,1671504300,1668556800
216.38.129.164,8333,IPv4,153.5,1626821100,1595203200
216.41.249.178,8333,IPv4,122.05882352941177,1671489000,1649030400
216.71.199.232,8333,IPv4,844.5,1626846300,1621987200
216.74.32.109,8333,IPv4,170.27826086956523,1626909300,1595289600
217.10.42.30,8333,IPv4,86.72727272727273,1671496200,1670371200
217.103.183.117,8333,IPv4,21.51219512195122,1671573600,1658275200
217.104.75.11,8333,IPv4,235.60833333333332,1671496200,1639958400
217.105.86.87,8333,IPv4,24.236263736263737,1671496200,1639958400
217.11.225.189,8333,IPv4,14.258064516129032,1626909300,1623542400
217.11.240.4,8333,IPv4,14.486338797814208,1671496200,1639958400
217.11.249.81,8333,IPv4,10.319371727748692,1626845400,1609027200
217.113.121.169,8333,IPv4,61.71818181818182,1626908400,1616544000
217.115.11.163,8333,IPv4,14.5,1626909300,1625788800
217.115.120.70,8333,IPv4,34.08974358974359,1671496200,1661990400
217.120.139.4,8333,IPv4,28.72258064516129,1671504300,1657929600
217.121.167.138,8333,IPv4,26.09090909090909,1671504300,1670284800
217.121.94.13,8333,IPv4,24.571428571428573,1626908400,1625961600
217.133.40.144,8333,IPv4,39.20066889632107,1671496200,1639958400
217.145.94.94,8333,IPv4,43.36151603498542,1626908400,1595289600
217.15.178.11,8333,IPv4,94.85142857142857,1671572700,1656374400
217.15.178.7,8333,IPv4,93.95882352941176,1626909300,1596240000
217.155.244.170,8333,IPv4,36.60846560846561,1671572700,1655164800
217.155.64.107,8333,IPv4,27.401315789473685,1626821100,1612656000
217.160.167.71,8333,IPv4,10.868686868686869,1671496200,1662681600
217.160.92.185,8333,IPv4,11.049180327868852,1671571800,1655251200
217.169.14.90,8333,IPv4,32.282051282051285,1671572700,1668038400
217.180.192.116,8333,IPv4,131.4814814814815,1671571800,1648252800
217.180.221.162,8333,IPv4,123.29069767441861,1671496200,1656201600
217.182.174.139,8333,IPv4,14.559420289855073,1626820200,1595808000
217.182.197.112,8333,IPv4,6.661417322834645,1626846300,1615420800
217.182.200.177,8333,IPv4,24.614325068870524,1671571800,1639958400
217.182.201.204,8333,IPv4,25.456338028169014,1626845400,1595289600
217.19.216.210,8333,IPv4,37.86363636363637,1626845400,1595289600
217.19.30.26,8333,IPv4,21.647058823529413,1671571800,1670025600
217.197.91.175,8333,IPv4,13.297520661157025,1671503400,1661040000
217.199.103.141,8333,IPv4,32.3,1671496200,1666224000
217.20.130.72,8333,IPv4,35.14488636363637,1626846300,1595289600
217.209.88.211,8333,IPv4,31.832335329341316,1671572700,1656892800
217.211.96.76,8333,IPv4,23.75,1671504300,1662508800
217.22.141.61,8333,IPv4,330.8440366972477,1671571800,1661126400
217.23.1.126,8333,IPv4,16.06382978723404,1626909300,1622332800
217.23.1.4,8333,IPv4,13.0,1626821100,1626652800
217.23.3.251,8333,IPv4,17.17816091954023,1626846300,1595289600
217.23.4.32,8333,IPv4,28.578034682080926,1626846300,1595289600
217.23.5.68,8333,IPv4,16.804034582132566,1626821100,1595203200
217.23.6.148,8333,IPv4,17.0,1626846300,1626566400
217.23.8.80,8333,IPv4,16.96011396011396,1626846300,1595289600
217.24.226.122,8333,IPv4,18.75,1626846300,1625270400
217.24.232.118,8333,IPv4,13.789473684210526,1626845400,1623024000
217.24.239.109,8333,IPv4,24.798319327731093,1671496200,1650672000
217.26.47.10,8333,IPv4,13.709039548022599,1626821100,1595203200
217.42.216.37,8333,IPv4,24.5,1626846300,1626652800
217.44.193.255,8333,IPv4,31.666666666666668,1626909300,1626566400
217.5.150.114,8333,IPv4,57.156565656565654,1671495300,1652227200
217.6.187.14,8333,IPv4,6.333333333333333,1626846300,1626566400
217.61.105.250,8333,IPv4,65.4375,1671496200,1669852800
217.64.133.220,8333,IPv4,64.6842105263158,1626908400,1624406400
217.64.47.138,8333,IPv4,33.56268221574344,1626909300,1595808000
217.64.47.200,8333,IPv4,34.93877551020408,1671496200,1658707200
217.70.188.132,8333,IPv4,23.75593220338983,1671504300,1645833600
217.79.181.38,8333,IPv4,10.294520547945206,1671572700,1646179200
217.81.9.121,8333,IPv4,22.0,1671496200,1671408000
217.92.55.246,8333,IPv4,32.01983002832861,1626846300,1595289600
218.146.51.43,8333,IPv4,280.93333333333334,1626845400,1625011200
218.212.209.196,8333,IPv4,174.43564356435644,1626846300,1617580800
218.212.21.21,8331,IPv4,813.2,1626908400,1621555200
218.212.35.21,8331,IPv4,168.0,1671495300,1671408000
218.215.245.11,8333,IPv4,289.35714285714283,1671505200,1670284800
218.250.188.94,8333,IPv4,254.1818181818182,1626822000,1625616000
218.250.225.194,8333,IPv4,251.13636363636363,1626909300,1624492800
218.255.242.114,8333,IPv4,193.04716981132074,1626820200,1617148800
218.31.113.245,8333,IPv4,230.83333333333334,1671496200,1669593600
219.117.249.173,8333,IPv4,272.40845070422534,1671496200,1665360000
219.74.108.76,8333,IPv4,179.25,1626909300,1625616000
219.74.224.74,8333,IPv4,176.33333333333334,1671571800,1670630400
219.88.234.146,8333,IPv4,301.59722222222223,1626821100,1620000000
220.104.156.247,8333,IPv4,261.0,1671504300,1671408000
220.132.135.54,8333,IPv4,229.32517482517483,1671504300,1646697600
220.133.39.61,8333,IPv4,296.50588235294117,1626846300,1595289600
220.135.81.163,8333,IPv4,232.02649006622516,1626845400,1599264000
220.233.178.199,8333,IPv4,271.04927536231884,1671496200,1639958400
220.233.27.111,8333,IPv4,279.94039735099335,1671573600,1658448000
220.235.45.220,8333,IPv4,316.51063829787233,1671505200,1667433600
220.255.226.71,8333,IPv4,174.6,1671495300,1665792000
220.69.240.212,8333,IPv4,274.6,1626845400,1625702400
220.84.76.77,8333,IPv4,278.88198757763973,1626820200,1612137600
221.103.244.50,8333,IPv4,251.35593220338984,1626909300,1621036800
221.139.50.13,8333,IPv4,247.22413793103448,1626846300,1595289600
221.168.38.150,8333,IPv4,256.7,1626845400,1624579200
221.188.100.232,8333,IPv4,264.24242424242425,1626821100,1623369600
221.216.138.232,8333,IPv4,233.1,1626820200,1623715200
221.219.101.95,2001,IPv4,213.9,1626908400,1625616000
221.219.101.95,8761,IPv4,212.0,1626846300,1626566400
221.219.96.113,2001,IPv4,6001.5,1626909300,1625875200
221.223.25.99,2001,IPv4,217.74468085106383,1671571800,1667433600
221.223.25.99,2011,IPv4,219.82142857142858,1671504300,1669075200
221.242.180.124,8333,IPv4,257.0,1626845400,1624406400
221.6.96.10,8333,IPv4,245.8,1626908400,1625875200
222.153.157.131,8333,IPv4,286.8333333333333,1626820200,1626134400
222.237.76.118,8333,IPv4,248.625,1626909300,1595289600
222.76.240.210,38330,IPv4,219.93396226415095,1671504300,1659916800
222.98.64.136,8333,IPv4,282.6811594202899,1626909300,1619740800
223.122.103.229,8333,IPv4,210.22222222222223,1671496200,1668902400
223.204.49.144,8333,IPv4,189.75,1671572700,1671148800
223.204.98.68,8333,IPv4,196.25,1671504300,1671148800
223.72.35.157,2001,IPv4,252.66666666666666,1671488100,1671148800
226hwkusuqx2ofti2stnnjpukozkijg7jgvhkflnr2q7kty27qrn5gyd.onion,8333,Onion v3,486.7142857142857,1626821100,1625702400
22csha7d66yfu52xmmgnc5decr2tvd7vkqq2ixfqoszf7h7jmwahv6qd.onion,8333,Onion v3,703.4923076923077,1671495300,1641427200
22gr7gwiclzy4tqmq6ezluyu2ozv5nmyhmyle5aqgyvdkfiishxk7lqd.onion,8333,Onion v3,788.0,1626909300,1625961600
22pz2giqglrjahnebbeedjyfhmy26wifq7d6wnioioqv3kbctddraead.onion,8333,Onion v3,372.0,1626845400,1626739200
22wy52z7zirp7a5gejvo4okjv3xz5jvhmar4ryqlrq5upgyivf5sdnad.onion,8333,Onion v3,531.3333333333334,1626820200,1625702400
23.108.217.80,8333,IPv4,16.705882352941178,1671496200,1670025600
23.109.105.244,8333,IPv4,15.4,1626821100,1626307200
23.111.25.140,8333,IPv4,12.023809523809524,1671504300,1649721600
23.112.250.126,8333,IPv4,114.41791044776119,1626908400,1614124800
23.114.194.58,8333,IPv4,172.26262626262627,1626846300,1617840000
23.114.235.154,8333,IPv4,121.86666666666666,1626909300,1623628800
23.118.212.201,8333,IPv4,116.4074074074074,1671572700,1668384000
23.118.43.185,8333,IPv4,142.66666666666666,1671572700,1671235200
23.118.50.96,8333,IPv4,160.14285714285714,1626846300,1620172800
23.119.126.20,8333,IPv4,156.99248120300751,1626845400,1614556800
23.123.141.240,8333,IPv4,156.63503649635035,1671504300,1659657600
23.126.192.177,8333,IPv4,108.77777777777777,1626908400,1625616000
23.126.222.29,8333,IPv4,136.2,1626909300,1625702400
23.166.226.34,8333,IPv4,304.6161616161616,1626909300,1617926400
23.17.129.26,8333,IPv4,137.04761904761904,1671496200,1669680000
23.17.209.151,8333,IPv4,149.83582089552237,1671495300,1664841600
23.175.0.200,8333,IPv4,155.1888111888112,1626909300,1613779200
23.175.0.202,8333,IPv4,141.56617647058823,1671496200,1647734400
23.175.0.212,8333,IPv4,115.42990654205607,1671504300,1652918400
23.175.0.220,8333,IPv4,155.6814404432133,1671505200,1639958400
23.175.0.222,8333,IPv4,164.4368131868132,1671496200,1639958400
23.179.0.11,8333,IPv4,143.416149068323,1626845400,1612310400
23.20.24.146,8333,IPv4,97.32996632996633,1671496200,1645747200
23.224.53.130,8333,IPv4,151.78846153846155,1626822000,1621209600
23.224.53.134,8333,IPv4,149.6530612244898,1626846300,1621209600
23.224.91.250,8333,IPv4,150.21333333333334,1626846300,1619913600
23.225.60.10,8333,IPv4,177.7017543859649,1671572700,1651708800
23.226.1.76,8333,IPv4,197.75221238938053,1626845400,1606521600
23.226.90.172,8333,IPv4,110.83620689655173,1626820200,1595203200
23.233.107.21,8333,IPv4,201.42241379310346,1626909300,1615939200
23.233.55.92,8333,IPv4,131.55844155844156,1671495300,1662595200
23.233.85.77,8333,IPv4,118.6,1626846300,1625616000
23.236.118.171,8333,IPv4,515.4103773584906,1671505200,1653177600
23.238.48.248,8333,IPv4,156.28125,1626846300,1595289600
23.243.137.31,8333,IPv4,167.22535211267606,1671572700,1663459200
23.243.170.167,8333,IPv4,167.5,1671496200,1666828800
23.245.197.232,8333,IPv4,128.98888888888888,1671571800,1663718400
23.251.64.80,8333,IPv4,122.32307692307693,1626820200,1620432000
23.253.164.224,8333,IPv4,101.97142857142858,1626820200,1595203200
23.28.119.203,8333,IPv4,118.66666666666667,1626908400,1626480000
23.28.188.241,8333,IPv4,131.66666666666666,1626846300,1625875200
23.29.117.226,8333,IPv4,120.83333333333333,1626846300,1621900800
23.29.117.227,8333,IPv4,121.85416666666667,1626820200,1621900800
23.29.117.228,8333,IPv4,121.8,1626845400,1626393600
23.30.106.49,8333,IPv4,98.0,1626909300,1626566400
23.81.208.185,8333,IPv4,143.28125,1626909300,1623369600
23.84.115.194,8333,IPv4,147.95081967213116,1626846300,1621036800
23.88.116.250,8333,IPv4,1.0,1671571800,1669939200
23.88.68.160,8333,IPv4,1.0,1671571800,1668038400
23.93.101.158,8333,IPv4,162.9268292682927,1671496200,1664236800
23.95.117.72,8333,IPv4,99.00943396226415,1626845400,1607472000
23.95.207.214,8333,IPv4,156.18208092485548,1626846300,1595289600
237mczpcoin7xx66dxqojhpyitg6gouklxv2djyko4rbmpx3emmtq5qd.onion,8333,Onion v3,452.0,1626908400,1626134400
23gij5ildg5wd75cn27jbxtn4mro2j4hm7lnaaj2hffh5tbo4l666iid.onion,8333,Onion v3,449.5,1626909300,1626134400
23h27zbt432hwixi.onion,8333,Onion v2,373.531914893617,1626846300,1622160000
23kmanesxwgcwou6fhequyfuortyxxa5eh65ji7r6bbw3m6k3jghd6qd.onion,8333,Onion v3,309.8,1626821100,1625702400
23ojdhgjcprwkozjqxg2cv4govg2562pw57k3vp6eb6y2pktql6bewad.onion,8333,Onion v3,307.55555555555554,1626821100,1625875200
23ornybzj5yh4667nqp7tb6f4p3oakelh262uh6xougzpe663eubs4ad.onion,8333,Onion v3,351.4,1626846300,1625788800
23sfdgbud5r7mhf6xq45bd46klvv5awne7v7hprciw7sf5cdc2hsekyd.onion,8333,Onion v3,524.1666666666666,1626845400,1626134400
24.1.244.89,8333,IPv4,121.0,1626820200,1626652800
24.102.91.203,8333,IPv4,115.48275862068965,1626845400,1623456000
24.103.166.34,8333,IPv4,123.78769230769231,1626846300,1597795200
24.11.124.75,8333,IPv4,160.41752577319588,1626820200,1595203200
24.112.182.145,8333,IPv4,120.3069306930693,1626821100,1617235200
24.113.112.177,8333,IPv4,159.0,1671572700,1671408000
24.113.215.27,8333,IPv4,161.2,1671571800,1670284800
24.116.153.115,8333,IPv4,186.65573770491804,1626908400,1615593600
24.117.48.135,8333,IPv4,187.22222222222223,1671496200,1670630400
24.118.228.102,8333,IPv4,134.875,1626846300,1625961600
24.118.30.98,8333,IPv4,127.75,1626821100,1625616000
24.12.6.131,8333,IPv4,130.26315789473685,1626821100,1624579200
24.120.215.242,8333,IPv4,146.5,1626845400,1626480000
24.124.34.103,8333,IPv4,133.765625,1671496200,1665705600
24.126.152.6,8333,IPv4,110.99421965317919,1626821100,1595203200
24.126.176.78,8333,IPv4,476.0131578947368,1626908400,1616889600
24.127.196.157,8333,IPv4,411.74074074074076,1626821100,1619308800
24.127.228.174,8333,IPv4,445.84,1671496200,1664841600
24.128.106.40,8333,IPv4,135.72727272727272,1671503400,1670457600
24.129.225.139,8333,IPv4,174.0,1626821100,1626566400
24.13.199.198,8333,IPv4,124.91666666666667,1626821100,1625184000
24.131.39.65,8400,IPv4,120.81935483870967,1626820200,1612483200
24.132.182.110,8333,IPv4,28.90909090909091,1626822000,1625270400
24.132.208.61,8333,IPv4,33.50961538461539,1671496200,1653350400
24.132.229.171,8333,IPv4,43.0,1671572700,1671321600
24.132.83.153,8333,IPv4,27.14375,1671496200,1657152000
24.134.127.69,8333,IPv4,14.75,1626846300,1624752000
24.134.212.109,8333,IPv4,33.857142857142854,1626821100,1626134400
24.134.6.165,8333,IPv4,31.1123595505618,1626909300,1609286400
24.14.214.145,8333,IPv4,125.88888888888889,1626908400,1625702400
24.141.166.152,8333,IPv4,123.925,1626821100,1605312000
24.142.20.167,8333,IPv4,173.07692307692307,1671504300,1670025600
24.143.115.143,8333,IPv4,162.51351351351352,1671496200,1668297600
24.150.171.12,8333,IPv4,115.0,1626820200,1626480000
24.150.82.206,8333,IPv4,113.23076923076923,1626821100,1625270400
24.156.196.241,8333,IPv4,119.61764705882354,1626822000,1622419200
24.156.99.191,8333,IPv4,158.94805194805195,1671571800,1661472000
24.157.130.222,8333,IPv4,131.10526315789474,1626846300,1624752000
24.157.214.124,8333,IPv4,129.8125,1626821100,1624924800
24.16.108.181,8333,IPv4,169.6,1626820200,1624320000
24.16.40.197,8333,IPv4,171.66666666666666,1671496200,1669420800
24.16.43.77,8333,IPv4,165.0,1671495300,1669334400
24.16.88.250,8333,IPv4,1917.5238095238096,1626909300,1615852800
24.160.137.173,8333,IPv4,132.42857142857142,1671495300,1670889600
24.160.67.13,8333,IPv4,129.16751269035532,1671505200,1652659200
24.161.18.241,8333,IPv4,118.5,1626846300,1620604800
24.162.56.127,8333,IPv4,143.59166666666667,1626821100,1615593600
24.165.130.18,8333,IPv4,115.0,1671496200,1665878400
24.166.13.71,8333,IPv4,177.49484536082474,1671571800,1644624000
24.166.214.153,8333,IPv4,137.28571428571428,1671496200,1656201600
24.167.37.101,8333,IPv4,148.26923076923077,1671496200,1649635200
24.17.248.42,8333,IPv4,177.14285714285714,1626846300,1626220800
24.177.106.85,8333,IPv4,146.8918918918919,1626908400,1599609600
24.177.32.35,8333,IPv4,113.78260869565217,1671503400,1667347200
24.18.205.32,8333,IPv4,164.86046511627907,1671503400,1667779200
24.184.107.34,8333,IPv4,98.09183673469387,1671572700,1661472000
24.187.43.143,8333,IPv4,95.675,1671504300,1664064000
24.188.176.255,8333,IPv4,91.17948717948718,1626821100,1622851200
24.193.218.231,8333,IPv4,109.9090909090909,1626909300,1625184000
24.194.40.125,8333,IPv4,149.65697674418604,1671571800,1656633600
24.202.49.149,8333,IPv4,105.5079365079365,1671496200,1665792000
24.203.89.20,8333,IPv4,136.5,1626908400,1625529600
24.205.114.242,8333,IPv4,159.21951219512195,1671503400,1667433600
24.205.166.100,8333,IPv4,294.0104166666667,1626846300,1617580800
24.205.215.192,8333,IPv4,193.74444444444444,1626822000,1602201600
24.209.165.116,8333,IPv4,133.75,1626846300,1625961600
24.21.103.145,8333,IPv4,184.5,1626908400,1626566400
24.21.229.157,8333,IPv4,173.44736842105263,1626909300,1623110400
